block_height,tx_count,utxo_consumed,utxo_produced,pools_registered,pools_unregistered,accounts_registered,accounts_unregistered,accounts_pool_delegated,accounts_drep_delegated,accounts_touched,dreps_registered,dreps_unregistered,committee,withdrawals,proposals,votes
13587715,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0
13587716,3,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587717,12,37,26,0,0,1,0,1,0,1,0,0,0,1,0,0
13587718,10,85,34,0,0,0,0,0,0,0,0,0,0,2,0,0
13587719,7,26,12,0,0,0,0,1,0,1,0,0,0,1,0,0
13587720,10,29,20,0,0,0,0,1,0,1,0,0,0,2,0,0
13587721,22,95,51,0,0,0,0,0,3,3,0,0,0,3,0,0
13587722,21,98,47,0,0,0,0,0,1,1,0,0,0,5,0,0
13587723,15,136,41,0,0,0,0,1,0,1,0,0,0,5,0,0
13587724,2,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0
13587725,13,40,26,0,0,0,1,0,2,3,1,0,0,3,11,0
13587726,11,17,22,0,0,1,0,2,0,2,0,0,0,4,0,0
13587727,28,165,59,0,0,0,0,0,2,2,0,0,0,8,0,0
13587728,8,17,18,0,0,0,1,0,0,1,0,0,0,1,0,0
13587729,10,30,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13587730,4,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13587731,7,18,14,0,0,0,0,0,0,0,0,0,0,2,0,0
13587732,11,23,30,0,0,0,1,0,0,1,0,0,0,2,0,0
13587733,23,50,59,0,0,0,0,0,0,0,0,0,0,3,0,0
13587734,4,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0
13587735,10,27,23,0,0,0,0,0,0,0,0,0,0,1,0,0
13587736,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587737,7,17,18,0,0,0,0,0,0,0,0,0,0,2,0,0
13587738,5,13,16,0,0,0,0,0,0,0,0,0,0,1,0,0
13587739,9,54,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13587740,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587741,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
13587742,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587743,11,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0
13587744,26,83,53,0,0,2,0,2,2,3,0,0,0,2,0,0
13587745,12,55,23,0,0,1,0,1,1,1,0,0,0,1,0,0
13587746,11,17,22,0,0,1,0,1,1,1,0,0,0,1,0,0
13587747,17,33,46,0,0,0,1,0,1,2,0,0,0,4,0,0
13587748,5,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587749,8,16,16,0,0,1,0,1,0,1,0,0,0,1,0,1
13587750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587751,13,27,37,0,0,0,0,1,0,1,0,0,0,2,0,0
13587752,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587753,21,51,53,0,0,0,0,0,2,2,0,0,0,5,0,0
13587754,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587755,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587756,8,15,20,0,0,0,0,0,0,0,0,0,0,3,0,0
13587757,2,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13587758,3,5,5,0,0,0,1,0,0,1,0,0,0,0,0,0
13587759,15,44,33,0,0,1,1,1,1,2,0,0,0,3,0,0
13587760,2,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0
13587761,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13587762,7,29,20,0,0,0,1,0,0,1,0,0,0,1,0,0
13587763,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587764,4,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13587765,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587766,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13587767,4,6,9,0,0,0,1,0,0,1,0,0,0,1,0,0
13587768,9,15,19,0,0,0,0,0,0,0,0,0,0,3,0,0
13587769,8,18,15,0,0,0,1,0,0,1,0,0,0,1,0,0
13587770,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
13587771,28,55,60,0,0,0,0,0,0,0,0,0,0,2,0,0
13587772,36,110,117,0,0,0,0,0,0,0,0,0,0,2,0,0
13587773,20,64,75,0,0,0,0,0,0,0,0,0,0,2,0,0
13587774,18,48,57,0,0,1,0,1,0,1,0,0,0,4,0,0
13587775,26,96,71,0,0,0,0,0,1,1,0,0,0,4,0,0
13587776,20,79,53,0,0,1,1,1,0,2,0,0,0,2,0,0
13587777,10,30,32,0,0,0,0,0,0,0,0,0,0,3,0,0
13587778,3,8,10,0,0,0,0,0,0,0,0,0,0,1,0,1
13587779,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587780,9,36,24,0,0,0,0,0,0,0,0,0,0,2,0,0
13587781,17,72,43,0,0,1,0,1,0,1,0,0,0,1,0,0
13587782,15,45,40,0,0,1,0,2,0,2,0,0,0,0,0,0
13587783,15,28,38,0,0,0,0,0,1,1,0,0,0,3,0,0
13587784,14,32,28,0,0,1,0,2,1,2,0,0,0,2,0,0
13587785,11,63,40,0,0,0,0,0,0,0,0,0,0,4,0,0
13587786,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0
13587787,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587788,17,145,49,0,0,0,0,0,0,0,0,0,0,3,0,0
13587789,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587790,2,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0
13587791,20,44,48,0,0,1,0,1,3,4,0,0,0,9,0,0
13587792,9,30,24,0,0,0,0,0,1,1,0,0,0,0,0,0
13587793,12,28,23,0,0,1,2,1,1,4,0,0,0,3,0,0
13587794,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587795,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13587796,13,65,24,0,0,1,0,1,1,1,0,0,0,3,0,0
13587797,7,76,22,0,0,0,0,0,0,0,0,0,0,0,0,0
13587798,10,21,38,0,0,0,0,0,0,0,0,0,0,1,0,0
13587799,6,120,16,0,0,0,0,0,1,1,0,0,0,2,0,0
13587800,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587801,14,33,37,0,0,0,0,0,0,0,0,0,0,2,0,0
13587802,4,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587803,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587804,11,34,26,0,0,0,0,0,0,0,0,0,0,2,0,0
13587805,8,15,24,0,0,0,0,0,1,1,0,0,0,2,0,0
13587806,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13587807,10,29,35,0,0,0,0,0,0,0,0,0,0,3,0,0
13587808,9,24,23,0,0,0,0,0,1,1,0,0,0,2,0,0
13587809,13,39,33,0,0,0,1,0,0,1,0,0,0,2,0,0
13587810,10,16,20,0,0,0,0,0,0,0,0,0,0,1,0,0
13587811,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587813,12,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0
13587814,23,53,55,0,0,1,0,1,0,1,0,0,0,1,0,0
13587815,9,18,23,0,0,0,0,0,0,0,0,0,0,2,0,0
13587816,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587817,14,32,63,0,0,0,0,0,0,0,0,0,0,4,0,0
13587818,14,43,33,0,0,0,0,0,0,0,0,0,0,4,0,0
13587819,16,57,39,0,0,1,0,1,2,2,0,0,0,2,0,0
13587820,12,20,17,0,0,1,1,1,1,2,0,0,0,3,0,0
13587821,10,37,24,0,0,0,0,0,1,1,0,0,0,3,0,0
13587822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587823,10,43,42,0,0,0,0,0,1,1,0,0,0,2,0,0
13587824,4,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587825,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587826,11,23,25,0,0,0,0,0,0,0,0,0,0,1,0,0
13587827,5,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0
13587828,22,86,70,0,0,0,0,0,0,0,0,0,0,6,0,0
13587829,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587831,8,52,16,0,0,0,0,0,1,1,0,0,0,5,0,0
13587832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587833,6,50,13,0,0,0,0,0,2,2,0,0,0,0,0,0
13587834,2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
13587835,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587836,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13587837,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587838,20,103,51,0,0,1,1,1,1,2,0,0,0,7,0,0
13587839,26,69,80,0,0,2,0,2,1,3,0,0,0,5,0,0
13587840,22,59,48,0,0,0,0,0,1,1,0,0,0,8,0,0
13587841,15,49,31,0,0,0,0,0,0,0,0,0,0,7,0,0
13587842,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587843,6,16,16,0,0,0,0,0,0,0,0,0,0,5,0,0
13587844,12,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0
13587845,16,46,37,0,0,0,1,0,0,1,0,0,0,3,0,0
13587846,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587847,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587849,5,122,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13587850,10,39,26,0,0,0,0,1,0,1,0,0,0,5,0,0
13587851,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0
13587852,6,20,18,0,0,0,0,0,1,1,0,0,0,3,0,0
13587853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587854,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13587855,4,12,5,0,0,0,0,0,1,1,0,0,0,1,0,0
13587856,4,4,8,0,0,0,0,0,1,1,0,0,0,1,0,0
13587857,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13587858,9,14,15,0,0,1,0,1,1,1,0,0,0,2,0,0
13587859,15,60,25,0,0,0,0,0,1,1,0,0,0,2,0,0
13587860,5,9,11,0,0,0,0,0,1,1,0,0,0,0,0,0
13587861,7,36,17,0,0,0,0,0,1,1,0,0,0,2,0,0
13587862,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587863,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587864,7,16,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13587865,8,15,19,0,0,1,0,1,0,1,0,0,0,2,0,0
13587866,37,94,73,0,0,0,1,2,3,6,0,0,0,8,0,0
13587867,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0
13587868,23,53,57,0,0,0,0,0,0,0,0,0,0,3,0,0
13587869,26,61,52,0,0,0,1,0,2,3,0,0,0,8,0,0
13587870,7,31,19,0,0,0,0,0,0,0,0,0,0,6,0,0
13587871,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587872,22,80,58,0,0,0,1,0,1,2,0,0,0,6,0,0
13587873,12,28,30,0,0,0,0,0,1,1,0,0,0,5,0,0
13587874,34,62,66,0,0,2,2,2,1,5,0,0,0,5,0,0
13587875,4,6,9,0,0,0,0,1,0,1,0,0,0,0,0,0
13587876,5,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587877,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587878,21,99,47,0,0,0,0,0,1,1,0,0,0,5,0,0
13587879,24,109,49,0,0,0,0,0,1,1,0,0,0,4,0,0
13587880,7,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0
13587881,14,37,33,0,0,0,1,0,0,1,1,0,0,3,0,0
13587882,6,17,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13587883,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0
13587884,6,22,10,0,0,0,0,0,0,0,0,0,0,2,0,0
13587885,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
13587886,3,4,10,0,0,0,0,0,1,1,0,0,0,0,0,0
13587887,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587888,3,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587889,13,26,25,0,0,0,0,0,1,1,0,0,0,0,0,0
13587890,7,48,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13587891,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587892,22,77,59,0,0,0,0,0,0,0,0,0,0,4,0,0
13587893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587894,2,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13587895,9,21,22,0,0,0,0,0,0,0,0,0,0,2,0,0
13587896,17,26,44,0,0,2,1,2,2,4,0,0,0,3,0,0
13587897,18,57,52,0,0,0,0,0,0,0,0,0,0,3,0,0
13587898,15,85,29,0,0,0,0,1,1,2,0,0,0,7,0,0
13587899,18,45,54,0,0,1,0,1,1,1,0,0,0,1,0,0
13587900,12,24,28,0,0,0,0,0,1,1,0,0,0,3,0,0
13587901,10,20,30,0,0,1,0,1,0,1,0,0,0,2,0,0
13587902,13,47,26,0,0,0,0,0,0,0,0,0,0,1,0,0
13587903,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587905,14,62,30,0,0,0,0,0,1,1,0,0,0,1,0,0
13587906,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587907,5,9,12,0,0,0,0,0,0,0,0,0,0,1,0,0
13587908,10,148,53,0,0,0,0,0,0,0,0,0,0,1,0,0
13587909,33,91,63,0,0,0,0,0,2,2,0,0,0,3,0,0
13587910,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587911,9,17,26,0,0,0,0,0,2,2,0,0,0,0,0,0
13587912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587913,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587915,9,11,28,0,0,0,0,0,1,1,0,0,0,2,0,0
13587916,14,32,31,0,0,0,0,0,0,0,0,0,0,3,0,1
13587917,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
13587918,6,15,10,0,0,0,0,0,0,0,0,0,0,1,0,0
13587919,14,34,39,0,0,0,0,0,0,0,0,0,0,3,0,0
13587920,10,45,24,0,0,0,0,0,1,1,0,0,0,2,0,0
13587921,15,46,31,0,0,1,1,0,1,2,0,0,0,4,0,0
13587922,6,10,11,0,0,0,0,0,1,1,0,0,0,0,0,0
13587923,14,30,30,0,0,2,0,2,0,2,0,0,0,0,0,0
13587924,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587925,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587926,10,34,21,0,0,1,0,1,0,1,0,0,0,2,0,11
13587927,4,66,9,0,0,0,0,0,0,0,0,0,0,1,0,0
13587928,3,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587929,3,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587930,4,14,9,0,0,0,0,0,0,0,0,0,0,2,0,0
13587931,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587932,10,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0
13587933,6,11,13,0,0,0,0,0,1,1,0,0,0,1,0,0
13587934,5,12,10,0,0,0,0,0,0,0,0,0,0,2,0,1
13587935,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587936,19,40,47,0,0,0,0,1,0,1,0,0,0,2,0,1
13587937,7,16,20,0,0,0,1,0,0,1,0,0,0,2,0,0
13587938,8,84,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13587939,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587940,5,27,12,0,0,0,1,0,0,1,0,0,0,2,0,0
13587941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587942,13,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0
13587943,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587944,28,110,67,0,0,1,1,2,1,3,0,0,0,5,0,0
13587945,2,12,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13587946,22,59,54,0,0,1,0,1,0,1,0,0,0,8,0,0
13587947,13,38,40,0,0,0,0,0,0,0,0,0,0,3,0,0
13587948,32,76,78,0,0,0,0,0,0,0,0,0,0,3,0,0
13587949,11,31,27,0,0,0,0,0,0,0,0,0,0,1,0,0
13587950,33,85,84,0,0,3,0,3,2,3,0,0,0,3,0,0
13587951,20,65,60,0,0,0,0,0,0,0,0,0,0,2,0,0
13587952,30,93,82,0,0,2,0,2,2,3,0,0,0,10,0,0
13587953,8,18,21,0,0,0,0,0,1,1,0,0,0,1,0,0
13587954,15,45,43,0,0,1,0,1,1,1,0,0,0,3,0,0
13587955,4,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587956,21,62,45,0,0,1,1,1,3,4,0,0,0,4,0,1
13587957,12,49,33,0,0,0,0,0,0,0,0,0,0,3,0,0
13587958,9,33,21,0,0,0,0,1,0,1,0,0,0,1,0,0
13587959,15,28,35,0,0,2,0,2,1,2,0,0,0,2,0,0
13587960,6,15,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13587961,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13587962,3,9,8,0,0,0,0,0,0,0,0,0,0,3,0,0
13587963,5,17,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13587964,6,21,16,0,0,0,0,0,0,0,1,0,0,4,0,0
13587965,6,14,16,0,0,0,0,2,0,2,0,0,0,4,0,0
13587966,16,34,39,0,0,0,0,3,1,3,0,0,0,8,0,0
13587967,16,69,29,0,0,3,0,4,0,4,0,0,0,4,0,0
13587968,22,64,43,0,0,1,0,1,2,2,0,0,0,6,0,0
13587969,6,10,13,0,0,0,0,0,1,1,0,0,0,1,0,0
13587970,6,14,10,0,0,0,1,0,0,1,0,0,0,2,0,0
13587971,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587972,2,2,2,0,0,1,1,1,1,2,0,0,0,1,0,0
13587973,9,21,22,0,0,0,0,0,0,0,0,0,0,3,0,0
13587974,10,17,27,0,0,0,0,0,0,0,0,0,0,1,0,0
13587975,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587977,6,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13587978,5,9,11,0,0,1,0,1,0,1,0,0,0,2,0,0
13587979,5,20,12,0,0,0,0,0,0,0,0,0,0,1,0,0
13587980,7,30,15,0,0,0,0,0,1,1,0,0,0,1,0,0
13587981,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
13587982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587983,17,52,44,0,0,1,0,1,0,1,0,0,0,3,0,0
13587984,9,20,24,0,0,0,0,0,0,0,0,0,0,2,0,0
13587985,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587987,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587988,3,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0
13587989,6,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0
13587990,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587993,12,29,27,0,0,0,1,1,0,2,0,0,0,2,0,0
13587994,7,14,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587996,13,103,28,0,0,0,0,0,1,1,0,0,0,1,0,0
13587997,5,11,7,0,0,0,0,0,0,0,0,0,0,0,0,7
13587998,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587999,10,20,28,0,0,1,0,1,1,1,0,0,0,1,0,0
13588000,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13588001,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
13588002,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13588003,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13588004,16,30,38,0,0,3,0,3,3,3,0,0,0,2,0,0
13588005,6,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13588006,9,19,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13588007,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13588008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588009,5,18,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13588010,15,49,29,1,0,0,0,1,0,1,0,0,0,2,0,0
13588011,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13588012,6,15,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13588013,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
13588014,4,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13588015,9,14,22,0,0,0,0,0,1,1,0,0,0,1,0,0
13588016,16,27,36,0,0,0,2,0,0,2,0,0,0,1,0,1
13588017,4,7,8,0,0,0,1,0,0,1,0,0,0,1,0,0
13588018,10,25,25,0,0,0,0,0,0,0,0,0,0,1,0,0
13588019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588020,5,10,13,0,0,0,0,0,0,0,0,0,0,3,0,0
13588021,18,41,48,0,0,0,0,0,0,0,0,0,0,1,0,0
13588022,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13588023,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13588024,7,17,20,0,0,0,0,0,0,0,0,0,0,2,0,0
13588025,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13588026,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13588027,5,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13588028,12,28,31,0,0,0,1,0,0,1,0,0,0,1,0,0
13588029,5,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13588030,7,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0
13588031,3,4,4,0,0,1,0,1,1,1,0,0,0,0,0,0
13588032,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13588033,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13588034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588035,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13588036,7,32,37,0,0,0,0,0,0,0,1,0,0,0,0,0
13588037,5,19,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13588038,7,12,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13588039,8,12,14,0,0,0,0,0,1,1,0,0,0,0,0,0
13588040,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13588041,8,14,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13588042,31,151,66,0,0,0,0,0,2,2,0,0,0,4,0,0
13588043,8,17,19,0,0,0,0,0,0,0,0,0,0,3,0,0
13588044,16,44,33,0,0,0,1,0,0,1,0,0,0,1,0,0
13588045,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13588046,6,13,17,0,0,0,0,0,0,0,0,0,0,3,0,0
13588047,5,10,9,0,0,0,1,0,0,1,0,0,0,2,0,0
13588048,16,51,36,0,0,0,0,0,1,1,0,0,0,3,0,0
13588049,6,12,9,0,0,0,1,0,1,2,0,0,0,1,0,0
13588050,5,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13588051,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13588052,6,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13588053,4,6,8,0,0,0,0,0,1,1,0,0,0,1,0,0
13588054,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13588055,4,11,10,0,0,0,0,0,0,0,0,0,0,2,0,0
13588056,3,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13588057,8,14,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13588058,6,19,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13588059,12,186,34,0,0,0,0,0,1,1,0,0,0,5,0,0
13588060,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13588061,33,87,88,0,0,0,0,0,3,3,0,0,0,4,0,0
13588062,28,64,84,0,0,0,0,1,0,1,0,0,0,4,0,0
13588063,7,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0
13588064,26,71,75,0,0,0,0,0,1,1,0,0,0,4,0,0
13588065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588067,12,56,30,0,0,0,0,0,0,0,0,0,0,3,0,0
13588068,6,18,27,0,0,0,0,0,0,0,1,0,0,2,0,0
13588069,36,145,81,0,0,1,0,1,2,2,0,0,0,5,0,0
13588070,18,70,46,0,0,0,0,0,1,1,0,0,0,3,0,0
13588071,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13588072,5,20,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13588073,12,29,32,0,0,1,0,1,1,1,0,0,0,3,0,0
13588074,14,28,39,0,0,0,0,0,0,0,0,0,0,1,0,0
13588075,5,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13588076,16,47,46,0,0,0,0,0,0,0,0,0,0,2,0,0
13588077,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0
13588078,14,95,34,0,0,0,0,0,1,1,0,0,0,3,0,0
13588079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588080,6,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13588081,9,26,22,0,0,0,0,0,0,0,0,0,0,4,0,0
13588082,11,86,29,0,0,1,1,1,1,2,0,0,0,3,0,0
13588083,15,50,36,0,0,0,0,0,1,1,0,0,0,1,0,0
13588084,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13588085,10,19,21,0,0,0,0,0,1,1,0,0,0,3,0,0
13588086,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13588087,6,67,19,0,0,0,0,0,0,0,0,0,0,1,0,0
13588088,17,38,34,0,0,2,0,3,0,3,0,0,0,1,0,0
13588089,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13588090,11,33,26,0,0,0,0,0,1,1,0,0,0,1,0,0
13588091,2,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13588092,15,23,29,0,0,1,1,1,3,4,0,0,0,4,0,0
13588093,15,42,33,0,0,0,0,1,2,2,0,0,0,2,0,0
13588094,4,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13588095,9,21,25,0,0,0,0,0,0,0,0,0,0,1,0,0
13588096,2,4,6,0,0,1,0,1,1,1,0,0,0,0,0,0
13588097,5,10,9,0,0,0,1,0,0,1,0,0,0,1,0,0
13588098,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
13588099,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
